entity_id,qualified_name,entity_kind,declaring_type,package_name,return_or_field_type,semantic_role,architectural_role,domain_relevance,variability_relevance,classification_confidence,name_evidence,declaring_type_evidence,type_signature_evidence,package_evidence,usage_context_evidence,dependency_context_evidence,positive_evidence,negative_evidence,previous_role,role_changed,change_reason
E523,Maler$$Energie.Maler$$Energie,CONSTRUCTOR,Maler$$Energie,Maler$$Energie,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=energie|maler,declaring=energie|maler,,package=energie|maler,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62:IF:5-36;products=TankWar_P1|TankWar_P4,,name tokens=energie|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E524,Maler$$Energie.helpItemErstellen,METHOD,Maler$$Energie,Maler$$Energie,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=erstellen|help|item,declaring=energie|maler,,package=energie|maler,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset62:IF:5-36;products=TankWar_P1|TankWar_P4,dependency=image|load|maler|pc,name tokens=erstellen|help|item,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E525,ExplodierenEffekt$$TankWar,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=effekt|explodieren|tank|war,,,,incoming=1;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset63:IF:5-7;products=TankWar_P3|TankWar_P5,dependency=effekt|explodieren|game|object,name tokens=effekt|explodieren|tank|war,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E526,Missile$$explodieren,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=explodieren|missile,,,,incoming=2;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17;products=TankWar_P3|TankWar_P5,dependency=image|missile|tank|war,name tokens=explodieren|missile,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E527,Missile$$explodieren.Missile$$explodieren,CONSTRUCTOR,Missile$$explodieren,Missile$$explodieren,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=explodieren|missile,declaring=explodieren|missile,,package=explodieren|missile,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17;products=TankWar_P3|TankWar_P5,,name tokens=explodieren|missile,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E528,Missile$$explodieren.explodieren,METHOD,Missile$$explodieren,Missile$$explodieren,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=explodieren,declaring=explodieren|missile,,package=explodieren|missile,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17;products=TankWar_P3|TankWar_P5,dependency=effekt|exp|explodieren|manager|tank,name tokens=explodieren,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E529,Tank,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65:IF:4-59;products=TankWar_P3,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E530,Tank.Tank,CONSTRUCTOR,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,declaring=tank,,package=tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65:IF:4-59;products=TankWar_P3,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E531,Tank.tankFeindKI,METHOD,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feind|ki|tank,declaring=tank,,package=tank,incoming=0;outgoing=6;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset65:IF:4-59;products=TankWar_P3,dependency=feuern|game|koordinate|manager|object|tank|tank1|war|x|y,name tokens=feind|ki|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E532,Maler$$M_240,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=240|m|maler,,,,incoming=1;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31;products=TankWar_P3,dependency=fuer|maler|pc,name tokens=240|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E533,Maler$$M_240.Maler$$M_240,CONSTRUCTOR,Maler$$M_240,Maler$$M_240,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=240|m|maler,declaring=240|m|maler,,package=240|m|maler,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31;products=TankWar_P3,,name tokens=240|m|maler,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E534,Maler$$M_240.gamesize,METHOD,Maler$$M_240,Maler$$M_240,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=gamesize,declaring=240|m|maler,,package=240|m|maler,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset66:IF:4-31;products=TankWar_P3,,name tokens=gamesize,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E535,Sprach,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=sprach,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=sprach,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E536,Sprach.START,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=start,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=start,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E537,Sprach.HELP,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=help,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E538,Sprach.HelpItem,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help|item,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=help|item,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E539,Sprach.EXIT,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=exit,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=exit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E540,Sprach.LIAN_WANG,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lian|wang,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=lian|wang,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E541,Sprach.RESUME,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=resume,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=resume,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E542,Sprach.NOTE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=note,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=note,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E543,Sprach.MAIN_MENU,FIELD,Sprach,Sprach,,UNKNOWN,ORCHESTRATION,UNKNOWN,LOW,LOW,name=main|menu,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=main|menu,no contextual semantic role identified,APPLICATION_ORCHESTRATION,true,"audited role separates semantic, architectural, and relevance dimensions"
E544,Sprach.PAUSE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=pause,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=pause,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E545,Sprach.HNOTE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=hnote,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=hnote,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E546,Sprach.Name,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=name,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=name,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E547,Sprach.LOSE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lose,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=lose,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E548,Sprach.LEVEL,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=level,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=level,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E549,Sprach.WIN,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=win,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=win,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E550,Sprach.TANKA,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tanka,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=tanka,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E551,Sprach.TANKB,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tankb,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=tankb,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E552,Sprach.TANKC,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tankc,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset67:IF:4-23;products=TankWar_P4,,name tokens=tankc,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E553,Missile,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=missile,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20;products=TankWar_P4,,name tokens=missile,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E554,Missile.Missile,CONSTRUCTOR,Missile,Missile,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=missile,declaring=missile,,package=missile,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20;products=TankWar_P4,,name tokens=missile,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E555,Missile.init,METHOD,Missile,Missile,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=missile,,package=missile,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset68:IF:4-20;products=TankWar_P4,dependency=fire|get|instance|play|player|sound,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E556,Tank,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59;products=TankWar_P4,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E557,Tank.Tank,CONSTRUCTOR,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,declaring=tank,,package=tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59;products=TankWar_P4,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E558,Tank.tankFeindKI,METHOD,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feind|ki|tank,declaring=tank,,package=tank,incoming=0;outgoing=6;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset69:IF:4-59;products=TankWar_P4,dependency=feuern|game|koordinate|manager|object|tank|tank1|war|x|y,name tokens=feind|ki|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E559,Wall$$TankWar,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|wall|war,,,,incoming=1;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|object|wall,name tokens=tank|wall|war,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E560,Wall$$TankWar.koernigGroesse,FIELD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=groesse|koernig,declaring=tank|wall|war,,package=tank|wall|war,incoming=6;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=init|tank|wall|war,name tokens=groesse|koernig,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E561,Wall$$TankWar.wallTeile,FIELD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=teile|wall,declaring=tank|wall|war,,package=tank|wall|war,incoming=7;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=gegen|init|malen|stossen|tank|teil|wall|war,name tokens=teile|wall,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E562,Wall$$TankWar.Wall$$TankWar,CONSTRUCTOR,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|wall|war,declaring=tank|wall|war,,package=tank|wall|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=tank|wall|war,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E563,Wall$$TankWar.init,METHOD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=tank|wall|war,,package=tank|wall|war,incoming=0;outgoing=15;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|groesse|koernig|koernigkeit|koernigkeit2|koordinate|manager|object|tank|teile|wall|war|x|y,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E564,Wall$$TankWar.malen,METHOD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=malen,declaring=tank|wall|war,,package=tank|wall|war,incoming=0;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=tank|teile|wall|war,name tokens=malen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E565,Wall$$TankWar.stossenGegen,METHOD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=gegen|stossen,declaring=tank|wall|war,,package=tank|wall|war,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=gegen|stossen|tank|teil|wall|war,name tokens=gegen|stossen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E566,Wall$$TankWar.stossenGegenTeil,METHOD,Wall$$TankWar,Wall$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=gegen|stossen|teil,declaring=tank|wall|war,,package=tank|wall|war,incoming=1;outgoing=4;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset7:IF:8-62;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=gegen|stossen|tank|teile|wall|war,name tokens=gegen|stossen|teil,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E567,TankManager,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=manager|tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29;products=TankWar_P2,,name tokens=manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E568,TankManager.sound,FIELD,TankManager,TankManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=sound,declaring=manager|tank,,package=manager|tank,incoming=4;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29;products=TankWar_P2,dependency=aktualisieren|manager|tank,name tokens=sound,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E569,TankManager.TankManager,CONSTRUCTOR,TankManager,TankManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=manager|tank,declaring=manager|tank,,package=manager|tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29;products=TankWar_P2,,name tokens=manager|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E570,TankManager.aktualisieren,METHOD,TankManager,TankManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=aktualisieren,declaring=manager|tank,,package=manager|tank,incoming=0;outgoing=8;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset70:IF:4-29;products=TankWar_P2,dependency=bg|get|instance|manager|play|player|sound|stop|tank,name tokens=aktualisieren,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E571,Tank,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26;products=TankWar_P2,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E572,Tank.Tank,CONSTRUCTOR,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,declaring=tank,,package=tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26;products=TankWar_P2,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E573,Tank.tankFeindKI,METHOD,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feind|ki|tank,declaring=tank,,package=tank,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset71:IF:4-26;products=TankWar_P2,dependency=feuern|tank|war,name tokens=feind|ki|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E574,Tank,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25;products=TankWar_P1,dependency=record|tank,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E575,Tank.Tank,CONSTRUCTOR,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank,declaring=tank,,package=tank,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25;products=TankWar_P1,,name tokens=tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E576,Tank.tankFeindKI,METHOD,Tank,Tank,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feind|ki|tank,declaring=tank,,package=tank,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset72:IF:4-25;products=TankWar_P1,dependency=feuern|tank|war,name tokens=feind|ki|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E577,Sprach,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=sprach,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=sprach,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E578,Sprach.START,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=start,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=start,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E579,Sprach.HELP,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=help,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E580,Sprach.HelpItem,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help|item,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=help|item,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E581,Sprach.EXIT,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=exit,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=exit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E582,Sprach.LIAN_WANG,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lian|wang,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=lian|wang,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E583,Sprach.RESUME,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=resume,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=resume,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E584,Sprach.NOTE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=note,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=note,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E585,Sprach.MAIN_MENU,FIELD,Sprach,Sprach,,UNKNOWN,ORCHESTRATION,UNKNOWN,LOW,LOW,name=main|menu,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=main|menu,no contextual semantic role identified,APPLICATION_ORCHESTRATION,true,"audited role separates semantic, architectural, and relevance dimensions"
E586,Sprach.PAUSE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=pause,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=pause,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E587,Sprach.HNOTE,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=hnote,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=hnote,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E588,Sprach.Name,FIELD,Sprach,Sprach,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=name,declaring=sprach,,package=sprach,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset73:IF:4-23;products=TankWar_P1,,name tokens=name,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
